fecha,zona,vel_km_h,vel_m_s,vel_mph,vel_nudos,racha_max_km_h,racha_max_m_s,racha_max_mph,racha_max_nudos,hora_racha,fecha_actualizacion
2021-05-21,albacete,3.96,1.1,8.85827,7.69763,24.84,6.9,55.5655,48.2851,16:40:00,"2022-01-21 17:44:31"
2021-05-21,almeria,3.96,1.1,8.85827,7.69763,33.84,9.4,75.6979,65.7798,14:00:00,"2022-01-21 17:44:31"
2021-05-21,leon,12.96,3.6,28.9907,25.1922,39.96,11.1,89.388,77.6761,14:30:00,"2022-01-21 17:44:31"
2021-05-21,zaragoza,11.88,3.3,26.5748,23.0929,47.16,13.1,105.494,91.6718,15:50:00,"2022-01-21 17:44:31"
2021-05-22,acoruna,3.96,1.1,8.85827,7.69763,24.84,6.9,55.5655,48.2851,13:00:00,"2022-01-21 17:41:30"
2021-05-22,albacete,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,14:20:00,"2022-01-21 17:44:31"
2021-05-22,almeria,6.12,1.7,13.6901,11.8963,38.88,10.8,86.9721,75.5767,15:00:00,"2022-01-21 17:44:31"
2021-05-22,leon,16.92,4.7,37.849,32.8899,36,10,80.5297,69.9785,15:10:00,"2022-01-21 17:44:31"
2021-05-22,zaragoza,9,2.5,20.1324,17.4946,38.88,10.8,86.9721,75.5767,23:20:00,"2022-01-21 17:44:31"
2021-05-23,acoruna,11.16,3.1,24.9642,21.6933,33.12,9.2,74.0873,64.3802,14:20:00,"2022-01-21 17:41:30"
2021-05-23,albacete,6.84,1.9,15.3006,13.2959,24.12,6.7,53.9549,46.8856,11:20:00,"2022-01-21 17:44:31"
2021-05-23,almeria,2.16,0.6,4.83178,4.19871,21.96,6.1,49.1231,42.6869,08:00:00,"2022-01-21 17:44:31"
2021-05-23,leon,14.04,3.9,31.4066,27.2916,38.88,10.8,86.9721,75.5767,16:10:00,"2022-01-21 17:44:31"
2021-05-23,zaragoza,5.04,1.4,11.2742,9.79698,34.92,9.7,78.1138,67.8791,01:50:00,"2022-01-21 17:44:31"
2021-05-24,acoruna,0,0,0,0,24.12,6.7,53.9549,46.8856,18:10:00,"2022-01-21 17:41:30"
2021-05-24,albacete,6.12,1.7,13.6901,11.8963,32.04,8.9,71.6714,62.2808,17:40:00,"2022-01-21 17:44:31"
2021-05-24,almeria,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,02:40:00,"2022-01-21 17:44:31"
2021-05-24,leon,12.96,3.6,28.9907,25.1922,42.84,11.9,95.8304,83.2744,09:30:00,"2022-01-21 17:44:31"
2021-05-24,zaragoza,12.96,3.6,28.9907,25.1922,50.04,13.9,111.936,97.2701,20:40:00,"2022-01-21 17:44:31"
2021-05-25,acoruna,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,12:50:00,"2022-01-21 17:41:30"
2021-05-25,albacete,6.84,1.9,15.3006,13.2959,28.08,7.8,62.8132,54.5832,18:40:00,"2022-01-21 17:44:31"
2021-05-25,almeria,9,2.5,20.1324,17.4946,38.88,10.8,86.9721,75.5767,10:50:00,"2022-01-21 17:44:31"
2021-05-25,leon,15.84,4.4,35.4331,30.7905,38.16,10.6,85.3615,74.1772,16:00:00,"2022-01-21 17:44:31"
2021-05-25,zaragoza,14.04,3.9,31.4066,27.2916,42.12,11.7,94.2198,81.8748,00:10:00,"2022-01-21 17:44:31"
2021-05-26,acoruna,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,07:30:00,"2022-01-21 17:41:30"
2021-05-26,albacete,7.92,2.2,17.7165,15.3953,29.16,8.1,65.2291,56.6826,17:20:00,"2022-01-21 17:44:31"
2021-05-26,almeria,9,2.5,20.1324,17.4946,33.84,9.4,75.6979,65.7798,16:20:00,"2022-01-21 17:44:31"
2021-05-26,leon,11.16,3.1,24.9642,21.6933,30.96,8.6,69.2555,60.1815,12:30:00,"2022-01-21 17:44:31"
2021-05-26,zaragoza,7.92,2.2,17.7165,15.3953,32.04,8.9,71.6714,62.2808,14:40:00,"2022-01-21 17:44:31"
2021-05-27,acoruna,6.12,1.7,13.6901,11.8963,24.12,6.7,53.9549,46.8856,16:50:00,"2022-01-21 17:41:30"
2021-05-27,albacete,5.04,1.4,11.2742,9.79698,25.92,7.2,57.9814,50.3845,15:40:00,"2022-01-21 17:44:31"
2021-05-27,almeria,2.16,0.6,4.83178,4.19871,33.84,9.4,75.6979,65.7798,10:20:00,"2022-01-21 17:44:31"
2021-05-27,leon,11.88,3.3,26.5748,23.0929,42.84,11.9,95.8304,83.2744,10:20:00,"2022-01-21 17:44:31"
2021-05-27,zaragoza,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,16:10:00,"2022-01-21 17:44:31"
2021-05-28,acoruna,3.96,1.1,8.85827,7.69763,20.88,5.8,46.7072,40.5875,NULL,"2022-01-21 17:41:30"
2021-05-28,albacete,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,12:00:00,"2022-01-21 17:44:31"
2021-05-28,almeria,3.96,1.1,8.85827,7.69763,29.16,8.1,65.2291,56.6826,13:40:00,"2022-01-21 17:44:31"
2021-05-28,zaragoza,11.16,3.1,24.9642,21.6933,38.16,10.6,85.3615,74.1772,14:50:00,"2022-01-21 17:44:31"
2021-05-29,acoruna,11.88,3.3,26.5748,23.0929,36,10,80.5297,69.9785,09:10:00,"2022-01-21 17:41:30"
2021-05-29,albacete,7.92,2.2,17.7165,15.3953,27,7.5,60.3973,52.4838,18:10:00,"2022-01-21 17:44:31"
2021-05-29,almeria,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,15:20:00,"2022-01-21 17:44:31"
2021-05-29,leon,9,2.5,20.1324,17.4946,39.96,11.1,89.388,77.6761,12:20:00,"2022-01-21 17:44:31"
2021-05-29,zaragoza,9,2.5,20.1324,17.4946,46.08,12.8,103.078,89.5724,17:20:00,"2022-01-21 17:44:31"
2021-05-30,acoruna,12.96,3.6,28.9907,25.1922,37.08,10.3,82.9456,72.0778,08:50:00,"2022-01-21 17:41:30"
2021-05-30,albacete,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,12:50:00,"2022-01-21 17:44:31"
2021-05-30,almeria,10.08,2.8,22.5483,19.594,37.08,10.3,82.9456,72.0778,07:30:00,"2022-01-21 17:44:31"
2021-05-30,leon,14.04,3.9,31.4066,27.2916,29.88,8.3,66.8397,58.0821,13:20:00,"2022-01-21 17:44:31"
2021-05-30,zaragoza,6.12,1.7,13.6901,11.8963,42.12,11.7,94.2198,81.8748,03:00:00,"2022-01-21 17:44:31"
2021-05-31,acoruna,9,2.5,20.1324,17.4946,23.04,6.4,51.539,44.7862,07:10:00,"2022-01-21 17:41:30"
2021-05-31,albacete,2.16,0.6,4.83178,4.19871,18,5,40.2649,34.9892,14:10:00,"2022-01-21 17:44:31"
2021-05-31,almeria,5.04,1.4,11.2742,9.79698,36,10,80.5297,69.9785,11:20:00,"2022-01-21 17:44:31"
2021-05-31,leon,14.04,3.9,31.4066,27.2916,42.12,11.7,94.2198,81.8748,23:59:00,"2022-01-21 17:44:31"
2021-05-31,zaragoza,5.04,1.4,11.2742,9.79698,32.04,8.9,71.6714,62.2808,23:00:00,"2022-01-21 17:44:31"
2021-06-01,acoruna,11.16,3.1,24.9642,21.6933,30.96,8.6,69.2555,60.1815,14:00:00,"2022-01-21 17:41:30"
2021-06-01,albacete,2.88,0.8,6.44238,5.59828,28.08,7.8,62.8132,54.5832,23:30:00,"2022-01-21 17:44:31"
2021-06-01,almeria,10.08,2.8,22.5483,19.594,38.88,10.8,86.9721,75.5767,12:00:00,"2022-01-21 17:44:31"
2021-06-01,leon,3.96,1.1,8.85827,7.69763,16.92,4.7,37.849,32.8899,01:20:00,"2022-01-21 17:44:31"
2021-06-01,zaragoza,5.04,1.4,11.2742,9.79698,15.12,4.2,33.8225,29.391,17:20:00,"2022-01-21 17:44:31"
2021-06-02,acoruna,11.88,3.3,26.5748,23.0929,38.88,10.8,86.9721,75.5767,12:30:00,"2022-01-21 17:41:30"
2021-06-02,albacete,12.96,3.6,28.9907,25.1922,39.96,11.1,89.388,77.6761,17:30:00,"2022-01-21 17:44:31"
2021-06-02,almeria,2.88,0.8,6.44238,5.59828,37.08,10.3,82.9456,72.0778,04:40:00,"2022-01-21 17:44:31"
2021-06-02,leon,19.08,5.3,42.6807,37.0886,47.88,13.3,107.105,93.0714,19:00:00,"2022-01-21 17:44:31"
2021-06-02,zaragoza,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,16:20:00,"2022-01-21 17:44:31"
2021-06-03,acoruna,11.16,3.1,24.9642,21.6933,41.04,11.4,91.8039,79.7754,10:50:00,"2022-01-21 17:41:30"
2021-06-03,albacete,2.88,0.8,6.44238,5.59828,21.96,6.1,49.1231,42.6869,15:30:00,"2022-01-21 17:44:31"
2021-06-03,almeria,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,15:00:00,"2022-01-21 17:44:31"
2021-06-03,leon,15.84,4.4,35.4331,30.7905,29.16,8.1,65.2291,56.6826,17:30:00,"2022-01-21 17:44:31"
2021-06-03,zaragoza,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,14:40:00,"2022-01-21 17:44:31"
2021-06-04,acoruna,15.12,4.2,33.8225,29.391,47.88,13.3,107.105,93.0714,10:30:00,"2022-01-21 17:41:30"
2021-06-04,albacete,6.84,1.9,15.3006,13.2959,33.84,9.4,75.6979,65.7798,10:10:00,"2022-01-21 17:44:31"
2021-06-04,almeria,5.04,1.4,11.2742,9.79698,29.88,8.3,66.8397,58.0821,12:40:00,"2022-01-21 17:44:31"
2021-06-04,leon,18,5,40.2649,34.9892,36,10,80.5297,69.9785,13:50:00,"2022-01-21 17:44:31"
2021-06-04,zaragoza,15.84,4.4,35.4331,30.7905,47.16,13.1,105.494,91.6718,18:30:00,"2022-01-21 17:44:31"
2021-06-05,acoruna,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,16:20:00,"2022-01-21 17:41:30"
2021-06-05,albacete,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,13:50:00,"2022-01-21 17:44:31"
2021-06-05,almeria,5.04,1.4,11.2742,9.79698,33.84,9.4,75.6979,65.7798,14:50:00,"2022-01-21 17:44:31"
2021-06-05,leon,18,5,40.2649,34.9892,47.88,13.3,107.105,93.0714,22:50:00,"2022-01-21 17:44:31"
2021-06-05,zaragoza,12.96,3.6,28.9907,25.1922,38.88,10.8,86.9721,75.5767,14:30:00,"2022-01-21 17:44:31"
2021-06-06,acoruna,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,08:20:00,"2022-01-21 17:41:30"
2021-06-06,albacete,6.84,1.9,15.3006,13.2959,24.12,6.7,53.9549,46.8856,09:20:00,"2022-01-21 17:44:31"
2021-06-06,almeria,5.04,1.4,11.2742,9.79698,29.16,8.1,65.2291,56.6826,15:40:00,"2022-01-21 17:44:31"
2021-06-06,leon,18,5,40.2649,34.9892,34.92,9.7,78.1138,67.8791,12:40:00,"2022-01-21 17:44:31"
2021-06-06,zaragoza,11.88,3.3,26.5748,23.0929,32.04,8.9,71.6714,62.2808,18:10:00,"2022-01-21 17:44:31"
2021-06-07,acoruna,3.96,1.1,8.85827,7.69763,32.04,8.9,71.6714,62.2808,13:10:00,"2022-01-21 17:41:30"
2021-06-07,albacete,16.92,4.7,37.849,32.8899,51.12,14.2,114.352,99.3694,17:10:00,"2022-01-21 17:44:31"
2021-06-07,almeria,5.04,1.4,11.2742,9.79698,27,7.5,60.3973,52.4838,16:30:00,"2022-01-21 17:44:31"
2021-06-07,leon,15.84,4.4,35.4331,30.7905,38.16,10.6,85.3615,74.1772,14:10:00,"2022-01-21 17:44:31"
2021-06-07,zaragoza,10.08,2.8,22.5483,19.594,43.92,12.2,98.2462,85.3737,11:00:00,"2022-01-21 17:44:31"
2021-06-08,acoruna,6.84,1.9,15.3006,13.2959,25.92,7.2,57.9814,50.3845,12:50:00,"2022-01-21 17:41:30"
2021-06-08,albacete,10.08,2.8,22.5483,19.594,29.16,8.1,65.2291,56.6826,14:40:00,"2022-01-21 17:44:31"
2021-06-08,almeria,3.96,1.1,8.85827,7.69763,24.84,6.9,55.5655,48.2851,13:10:00,"2022-01-21 17:44:31"
2021-06-08,leon,18,5,40.2649,34.9892,39.96,11.1,89.388,77.6761,17:20:00,"2022-01-21 17:44:31"
2021-06-08,zaragoza,7.92,2.2,17.7165,15.3953,39.96,11.1,89.388,77.6761,17:50:00,"2022-01-21 17:44:31"
2021-06-09,acoruna,2.88,0.8,6.44238,5.59828,28.08,7.8,62.8132,54.5832,04:50:00,"2022-01-21 17:41:30"
2021-06-09,albacete,2.88,0.8,6.44238,5.59828,21.96,6.1,49.1231,42.6869,NULL,"2022-01-21 17:44:31"
2021-06-09,almeria,11.16,3.1,24.9642,21.6933,34.92,9.7,78.1138,67.8791,16:10:00,"2022-01-21 17:44:31"
2021-06-09,leon,12.96,3.6,28.9907,25.1922,74.88,20.8,167.502,145.555,15:20:00,"2022-01-21 17:44:31"
2021-06-09,zaragoza,3.96,1.1,8.85827,7.69763,20.16,5.6,45.0966,39.1879,17:00:00,"2022-01-21 17:44:31"
2021-06-10,acoruna,6.12,1.7,13.6901,11.8963,23.04,6.4,51.539,44.7862,06:40:00,"2022-01-21 17:41:30"
2021-06-10,albacete,6.12,1.7,13.6901,11.8963,24.12,6.7,53.9549,46.8856,02:20:00,"2022-01-21 17:44:31"
2021-06-10,almeria,6.12,1.7,13.6901,11.8963,33.12,9.2,74.0873,64.3802,14:40:00,"2022-01-21 17:44:31"
2021-06-10,leon,12.96,3.6,28.9907,25.1922,25.92,7.2,57.9814,50.3845,07:00:00,"2022-01-21 17:44:31"
2021-06-10,zaragoza,6.12,1.7,13.6901,11.8963,24.12,6.7,53.9549,46.8856,NULL,"2022-01-21 17:44:31"
2021-06-11,acoruna,10.08,2.8,22.5483,19.594,24.12,6.7,53.9549,46.8856,12:50:00,"2022-01-21 17:41:30"
2021-06-11,albacete,18,5,40.2649,34.9892,39.96,11.1,89.388,77.6761,19:10:00,"2022-01-21 17:44:31"
2021-06-11,almeria,5.04,1.4,11.2742,9.79698,21.96,6.1,49.1231,42.6869,18:20:00,"2022-01-21 17:44:31"
2021-06-11,leon,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,07:30:00,"2022-01-21 17:44:31"
2021-06-11,zaragoza,5.04,1.4,11.2742,9.79698,33.12,9.2,74.0873,64.3802,17:00:00,"2022-01-21 17:44:31"
2021-06-12,acoruna,2.88,0.8,6.44238,5.59828,16.92,4.7,37.849,32.8899,08:00:00,"2022-01-21 17:41:30"
2021-06-12,albacete,12.96,3.6,28.9907,25.1922,47.88,13.3,107.105,93.0714,11:50:00,"2022-01-21 17:44:31"
2021-06-12,almeria,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,13:50:00,"2022-01-21 17:44:31"
2021-06-12,leon,30.96,8.6,69.2555,60.1815,74.88,20.8,167.502,145.555,00:40:00,"2022-01-21 17:44:31"
2021-06-12,zaragoza,12.96,3.6,28.9907,25.1922,47.16,13.1,105.494,91.6718,13:00:00,"2022-01-21 17:44:31"
2021-06-13,acoruna,3.96,1.1,8.85827,7.69763,42.84,11.9,95.8304,83.2744,19:40:00,"2022-01-21 17:41:30"
2021-06-13,albacete,9,2.5,20.1324,17.4946,33.12,9.2,74.0873,64.3802,14:00:00,"2022-01-21 17:44:31"
2021-06-13,almeria,11.88,3.3,26.5748,23.0929,41.04,11.4,91.8039,79.7754,15:20:00,"2022-01-21 17:44:31"
2021-06-13,leon,16.92,4.7,37.849,32.8899,45,12.5,100.662,87.4731,17:50:00,"2022-01-21 17:44:31"
2021-06-13,zaragoza,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,15:40:00,"2022-01-21 17:44:31"
2021-06-14,acoruna,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,17:00:00,"2022-01-21 17:41:30"
2021-06-14,albacete,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,15:40:00,"2022-01-21 17:44:31"
2021-06-14,almeria,10.08,2.8,22.5483,19.594,38.16,10.6,85.3615,74.1772,15:10:00,"2022-01-21 17:44:31"
2021-06-14,leon,11.88,3.3,26.5748,23.0929,43.92,12.2,98.2462,85.3737,08:50:00,"2022-01-21 17:44:31"
2021-06-14,zaragoza,7.92,2.2,17.7165,15.3953,39.96,11.1,89.388,77.6761,21:20:00,"2022-01-21 17:44:31"
2021-06-15,acoruna,6.84,1.9,15.3006,13.2959,24.12,6.7,53.9549,46.8856,13:50:00,"2022-01-21 17:41:30"
2021-06-15,albacete,6.84,1.9,15.3006,13.2959,33.84,9.4,75.6979,65.7798,11:30:00,"2022-01-21 17:44:31"
2021-06-15,almeria,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,16:20:00,"2022-01-21 17:44:31"
2021-06-15,leon,7.92,2.2,17.7165,15.3953,56.88,15.8,127.237,110.566,19:00:00,"2022-01-21 17:44:31"
2021-06-15,zaragoza,11.16,3.1,24.9642,21.6933,32.04,8.9,71.6714,62.2808,13:30:00,"2022-01-21 17:44:31"
2021-06-16,acoruna,3.96,1.1,8.85827,7.69763,21.96,6.1,49.1231,42.6869,10:40:00,"2022-01-21 17:41:30"
2021-06-16,albacete,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,09:50:00,"2022-01-21 17:44:31"
2021-06-16,almeria,12.96,3.6,28.9907,25.1922,42.12,11.7,94.2198,81.8748,12:20:00,"2022-01-21 17:44:31"
2021-06-16,leon,10.08,2.8,22.5483,19.594,50.04,13.9,111.936,97.2701,18:30:00,"2022-01-21 17:44:31"
2021-06-16,zaragoza,7.92,2.2,17.7165,15.3953,37.08,10.3,82.9456,72.0778,23:40:00,"2022-01-21 17:44:31"
2021-06-17,acoruna,5.04,1.4,11.2742,9.79698,30.96,8.6,69.2555,60.1815,16:40:00,"2022-01-21 17:41:30"
2021-06-17,albacete,6.84,1.9,15.3006,13.2959,43.92,12.2,98.2462,85.3737,01:50:00,"2022-01-21 17:44:31"
2021-06-17,almeria,5.04,1.4,11.2742,9.79698,24.12,6.7,53.9549,46.8856,03:10:00,"2022-01-21 17:44:31"
2021-06-17,leon,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,10:00:00,"2022-01-21 17:44:31"
2021-06-17,zaragoza,7.92,2.2,17.7165,15.3953,50.04,13.9,111.936,97.2701,14:40:00,"2022-01-21 17:44:31"
2021-06-18,acoruna,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,13:50:00,"2022-01-21 17:41:30"
2021-06-18,albacete,9,2.5,20.1324,17.4946,23.04,6.4,51.539,44.7862,18:50:00,"2022-01-21 17:44:31"
2021-06-18,almeria,6.84,1.9,15.3006,13.2959,30.96,8.6,69.2555,60.1815,12:20:00,"2022-01-21 17:44:31"
2021-06-18,leon,9,2.5,20.1324,17.4946,42.84,11.9,95.8304,83.2744,23:20:00,"2022-01-21 17:44:31"
2021-06-18,zaragoza,10.08,2.8,22.5483,19.594,42.84,11.9,95.8304,83.2744,17:10:00,"2022-01-21 17:44:31"
2021-06-19,acoruna,6.12,1.7,13.6901,11.8963,29.88,8.3,66.8397,58.0821,17:10:00,"2022-01-21 17:41:30"
2021-06-19,albacete,3.96,1.1,8.85827,7.69763,23.04,6.4,51.539,44.7862,17:20:00,"2022-01-21 17:44:31"
2021-06-19,almeria,7.92,2.2,17.7165,15.3953,46.08,12.8,103.078,89.5724,15:00:00,"2022-01-21 17:44:31"
2021-06-19,leon,9,2.5,20.1324,17.4946,47.88,13.3,107.105,93.0714,09:50:00,"2022-01-21 17:44:31"
2021-06-19,zaragoza,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,18:10:00,"2022-01-21 17:44:31"
2021-06-20,acoruna,9,2.5,20.1324,17.4946,46.08,12.8,103.078,89.5724,18:30:00,"2022-01-21 17:41:30"
2021-06-20,albacete,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,05:00:00,"2022-01-21 17:44:31"
2021-06-20,almeria,6.12,1.7,13.6901,11.8963,23.04,6.4,51.539,44.7862,NULL,"2022-01-21 17:44:31"
2021-06-20,leon,11.88,3.3,26.5748,23.0929,54,15,120.795,104.968,05:20:00,"2022-01-21 17:44:31"
2021-06-20,zaragoza,15.84,4.4,35.4331,30.7905,52.92,14.7,118.379,102.868,10:20:00,"2022-01-21 17:44:31"
2021-06-21,acoruna,2.88,0.8,6.44238,5.59828,18,5,40.2649,34.9892,14:00:00,"2022-01-21 17:41:30"
2021-06-21,albacete,12.96,3.6,28.9907,25.1922,36,10,80.5297,69.9785,15:40:00,"2022-01-21 17:44:31"
2021-06-21,almeria,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,12:50:00,"2022-01-21 17:44:31"
2021-06-21,leon,20.16,5.6,45.0966,39.1879,45,12.5,100.662,87.4731,18:40:00,"2022-01-21 17:44:31"
2021-06-21,zaragoza,12.96,3.6,28.9907,25.1922,42.84,11.9,95.8304,83.2744,16:20:00,"2022-01-21 17:44:31"
2021-06-22,acoruna,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,NULL,"2022-01-21 17:41:30"
2021-06-22,albacete,9,2.5,20.1324,17.4946,27,7.5,60.3973,52.4838,23:20:00,"2022-01-21 17:44:31"
2021-06-22,almeria,7.92,2.2,17.7165,15.3953,38.88,10.8,86.9721,75.5767,14:40:00,"2022-01-21 17:44:31"
2021-06-22,leon,25.92,7.2,57.9814,50.3845,61.92,17.2,138.511,120.363,05:00:00,"2022-01-21 17:44:31"
2021-06-22,zaragoza,9,2.5,20.1324,17.4946,42.12,11.7,94.2198,81.8748,12:30:00,"2022-01-21 17:44:31"
2021-06-23,acoruna,12.96,3.6,28.9907,25.1922,38.16,10.6,85.3615,74.1772,09:40:00,"2022-01-21 17:41:30"
2021-06-23,albacete,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,NULL,"2022-01-21 17:44:31"
2021-06-23,almeria,10.08,2.8,22.5483,19.594,39.96,11.1,89.388,77.6761,14:20:00,"2022-01-21 17:44:31"
2021-06-23,leon,14.04,3.9,31.4066,27.2916,47.88,13.3,107.105,93.0714,04:40:00,"2022-01-21 17:44:31"
2021-06-23,zaragoza,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,14:40:00,"2022-01-21 17:44:31"
2021-06-24,acoruna,11.88,3.3,26.5748,23.0929,28.08,7.8,62.8132,54.5832,NULL,"2022-01-21 17:41:30"
2021-06-24,albacete,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,12:10:00,"2022-01-21 17:44:31"
2021-06-24,almeria,11.88,3.3,26.5748,23.0929,37.08,10.3,82.9456,72.0778,11:30:00,"2022-01-21 17:44:31"
2021-06-24,leon,11.88,3.3,26.5748,23.0929,29.88,8.3,66.8397,58.0821,14:10:00,"2022-01-21 17:44:31"
2021-06-24,zaragoza,11.16,3.1,24.9642,21.6933,33.12,9.2,74.0873,64.3802,20:20:00,"2022-01-21 17:44:31"
2021-06-25,acoruna,3.96,1.1,8.85827,7.69763,19.08,5.3,42.6807,37.0886,07:20:00,"2022-01-21 17:41:30"
2021-06-25,albacete,7.92,2.2,17.7165,15.3953,27,7.5,60.3973,52.4838,11:50:00,"2022-01-21 17:44:31"
2021-06-25,almeria,11.16,3.1,24.9642,21.6933,37.08,10.3,82.9456,72.0778,13:50:00,"2022-01-21 17:44:31"
2021-06-25,leon,14.04,3.9,31.4066,27.2916,32.04,8.9,71.6714,62.2808,13:40:00,"2022-01-21 17:44:31"
2021-06-25,zaragoza,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,16:20:00,"2022-01-21 17:44:31"
2021-06-26,acoruna,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,07:20:00,"2022-01-21 17:41:30"
2021-06-26,albacete,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,15:00:00,"2022-01-21 17:44:31"
2021-06-26,almeria,11.88,3.3,26.5748,23.0929,41.04,11.4,91.8039,79.7754,12:20:00,"2022-01-21 17:44:31"
2021-06-26,leon,20.16,5.6,45.0966,39.1879,38.88,10.8,86.9721,75.5767,15:30:00,"2022-01-21 17:44:31"
2021-06-26,zaragoza,11.88,3.3,26.5748,23.0929,55.08,15.3,123.21,107.067,15:00:00,"2022-01-21 17:44:31"
2021-06-27,acoruna,2.88,0.8,6.44238,5.59828,23.04,6.4,51.539,44.7862,01:00:00,"2022-01-21 17:41:30"
2021-06-27,albacete,10.08,2.8,22.5483,19.594,28.08,7.8,62.8132,54.5832,17:50:00,"2022-01-21 17:44:31"
2021-06-27,almeria,6.12,1.7,13.6901,11.8963,33.12,9.2,74.0873,64.3802,15:10:00,"2022-01-21 17:44:31"
2021-06-27,leon,20.16,5.6,45.0966,39.1879,51.12,14.2,114.352,99.3694,23:50:00,"2022-01-21 17:44:31"
2021-06-27,zaragoza,15.12,4.2,33.8225,29.391,51.12,14.2,114.352,99.3694,15:30:00,"2022-01-21 17:44:31"
2021-06-28,acoruna,2.16,0.6,4.83178,4.19871,18,5,40.2649,34.9892,20:00:00,"2022-01-21 17:41:30"
2021-06-28,albacete,6.84,1.9,15.3006,13.2959,37.08,10.3,82.9456,72.0778,14:30:00,"2022-01-21 17:44:31"
2021-06-28,almeria,2.16,0.6,4.83178,4.19871,19.08,5.3,42.6807,37.0886,21:00:00,"2022-01-21 17:44:31"
2021-06-28,leon,20.16,5.6,45.0966,39.1879,54,15,120.795,104.968,10:40:00,"2022-01-21 17:44:31"
2021-06-28,zaragoza,15.12,4.2,33.8225,29.391,45,12.5,100.662,87.4731,14:50:00,"2022-01-21 17:44:31"
2021-06-29,acoruna,6.84,1.9,15.3006,13.2959,21.96,6.1,49.1231,42.6869,18:20:00,"2022-01-21 17:41:30"
2021-06-29,albacete,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,12:10:00,"2022-01-21 17:44:31"
2021-06-29,almeria,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,12:30:00,"2022-01-21 17:44:31"
2021-06-29,leon,12.96,3.6,28.9907,25.1922,33.12,9.2,74.0873,64.3802,12:00:00,"2022-01-21 17:44:31"
2021-06-29,zaragoza,11.16,3.1,24.9642,21.6933,42.12,11.7,94.2198,81.8748,17:50:00,"2022-01-21 17:44:31"
2021-06-30,acoruna,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,08:30:00,"2022-01-21 17:41:30"
2021-06-30,albacete,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,15:00:00,"2022-01-21 17:44:31"
2021-06-30,almeria,11.16,3.1,24.9642,21.6933,41.04,11.4,91.8039,79.7754,11:20:00,"2022-01-21 17:44:31"
2021-06-30,leon,15.84,4.4,35.4331,30.7905,34.92,9.7,78.1138,67.8791,10:10:00,"2022-01-21 17:44:31"
2021-06-30,zaragoza,11.16,3.1,24.9642,21.6933,41.04,11.4,91.8039,79.7754,16:40:00,"2022-01-21 17:44:31"
2021-07-01,acoruna,11.16,3.1,24.9642,21.6933,24.84,6.9,55.5655,48.2851,06:20:00,"2022-01-21 17:41:30"
2021-07-01,albacete,2.16,0.6,4.83178,4.19871,21.96,6.1,49.1231,42.6869,00:10:00,"2022-01-21 17:44:31"
2021-07-01,almeria,9,2.5,20.1324,17.4946,38.16,10.6,85.3615,74.1772,13:30:00,"2022-01-21 17:44:31"
